"Format","AiM CSV File"
"Session","Amigo 2"
"Vehicle","GGR26"
"Racer","Faran"
"Championship","My Balls"
"Comment","Faran with aero warmups
No Best Lap"
"Date","Friday, May 8, 2026"
"Time","3:59 PM"
"Sample Rate","20"
"Duration","166.997"
"Segment","Session"
"Beacon Markers","49.834","76.211","102.438","128.52","154.772","166.997"
"Segment Times","0:49.834","0:26.377","0:26.227","0:26.082","0:26.252","0:12.225"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude","RR Shock Pos","FR Shock Pos","FL Shock Pos","RL Shock Pos","Gear Position","InlineAcc","VerticalAcc","RollRate","PitchRate","YawRate","ECU RPM","ECU WH SP RL","ECU WH SP RR","ECU THROTTLE","Distance on GPS Speed","RL Slip","RR Slip","LapT","SessT","Velocity on RR Shock Pos","Velocity on FR Shock Pos","Velocity on FL Shock Pos","Velocity on RL Shock Pos"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg","mm","mm","mm","mm","gear","g","g","deg/s","deg/s","deg/s","rpm","km/h","km/h","%","m","%","%","ms","ms","mm/s","mm/s","mm/s","mm/s"

"105.750","80.2785","13","1.2313","-0.3077","0.1862","-10.2500","30.3991","11.4573","1260.0000","0.5497","42.0299","45.50379016","-75.54464406","45.7328","19.8883","29.6094","37.8891","4.0000","-0.2606","-0.7039","2.8303","0.2138","27.7172","12391.0332","83.5900","82.7600","62.2333","1157.8276","1.0428","1.0084","3310642.0898","105750000.0000","-38.6390","40.9350","44.4856","-20.0088"
"105.800","79.6903","13","1.2030","-0.2520","0.1797","-8.3264","29.9391","11.4604","1260.0000","0.5677","42.3630","45.50380002","-75.54464532","43.9391","21.9023","29.7328","37.3891","4.0000","0.1610","-0.7203","1.0853","-0.1547","29.5406","12148.2559","84.3050","83.8350","77.7889","1158.9374","1.0595","1.0536","3360641.8457","105800000.0000","-13.6367","18.7411","-29.4314","-13.9341"
"105.850","79.7344","13","1.1954","-0.1615","0.1405","-6.7919","29.9559","11.4484","1260.0000","0.5760","42.3627","45.50381001","-75.54464640","44.6437","21.3734","26.3609","37.3969","4.0000","0.3080","-0.8052","-0.9844","-0.8268","30.3289","12095.6113","83.2200","83.6000","86.8689","1160.0447","1.0429","1.0501","3410641.8457","105850000.0000","10.1926","-15.0662","-61.5049","-4.4344"
"105.900","80.3170","13","1.2054","-0.0414","0.0735","-5.5886","30.3788","11.4235","1260.0000","0.5760","42.0782","45.50382012","-75.54464733","44.7453","19.8906","24.0305","36.4891","4.0000","0.2278","-0.8333","-2.6277","-1.0438","29.7016","12159.5000","84.4600","84.1800","91.9800","1161.1577","1.0501","1.0466","3460642.0898","105900000.0000","-3.8455","-24.3600","-32.3372","-17.5529"
"105.950","80.6950","13","1.1964","0.0711","0.0225","-4.1970","30.2341","11.4013","1260.0000","0.5857","42.4785","45.50383025","-75.54464780","42.9875","19.6047","24.6211","34.2328","4.0000","0.1349","-0.8450","-3.3145","-1.0670","26.7016","12158.2441","84.1300","84.6100","93.9022","1162.2769","1.0420","1.0360","3510642.0898","105950000.0000","-25.8021","-20.9753","28.9023","-22.9111"
"106.000","80.8986","13","1.1711","0.1772","-0.0148","-2.6449","29.6059","11.3812","1260.0000","0.6037","43.4894","45.50384038","-75.54464788","43.4828","19.0781","26.5430","35.6719","4.0000","0.2539","-1.0850","-3.3929","-1.0197","21.4227","12142.3887","84.2750","82.9900","95.1089","1163.3994","1.0412","1.0253","3560642.0898","106000000.0000","-18.0638","-26.9700","60.7805","4.9718"
"106.050","81.1972","13","1.1284","0.2579","-0.0574","-1.3799","28.4707","11.3618","1260.0000","0.6120","45.3903","45.50385058","-75.54464777","43.9375","15.1254","28.0398","36.5906","4.0000","0.0613","-0.8667","-3.9750","-0.6656","15.6555","12111.8330","84.2200","84.7800","95.5533","1164.5261","1.0365","1.0294","3610641.8457","106050000.0000","0.7781","-33.6439","23.2977","26.6875"
"106.100","81.5769","13","1.0710","0.3169","-0.1045","-0.3593","26.9036","11.3430","1260.0000","0.6120","48.2588","45.50386083","-75.54464749","41.7703","15.6086","29.4523","35.2891","4.0000","-0.2272","-1.1042","-5.0641","-0.1703","11.6750","12105.9668","84.8350","84.3800","96.1322","1165.6578","1.0390","1.0334","3660641.8457","106100000.0000","-11.9253","-22.9101","-34.5435","-1.0354"
"106.150","82.1108","14","0.9959","0.3353","-0.1669","0.7487","24.8824","11.3096","1257.3000","0.6023","52.5204","45.50387118","-75.54464686","42.1063","15.2027","26.2437","37.0969","4.0000","-0.1080","-1.4769","-6.0793","0.5489","10.9273","12187.6338","84.7200","84.0600","97.1878","1166.7959","1.0301","1.0314","3710642.0898","106150000.0000","-36.4770","-4.4278","-38.4604","-41.6946"
"106.200","82.7763","14","0.9059","0.3191","-0.2422","1.9310","22.4744","11.2638","1252.3000","0.5843","58.6190","45.50388161","-75.54464595","41.0578","14.0656","25.5453","34.1156","4.0000","0.1969","-1.1422","-6.5234","1.1535","12.6344","12254.3662","85.4550","85.3450","98.1733","1167.9421","1.0307","1.0294","3760642.0898","106200000.0000","-16.0716","5.0781","8.6290","-22.7908"
"106.250","83.2391","14","0.8166","0.3009","-0.2853","3.1179","20.1266","11.2346","1250.0000","0.5857","65.8230","45.50389206","-75.54464467","40.4922","14.9266","26.9055","34.0781","4.0000","0.3854","-0.8061","-6.2316","0.6838","14.1117","12300.4775","85.5923","86.9692","99.0622","1169.0968","1.0280","1.0363","3810642.0898","106250000.0000","39.3923","5.7639","39.7301","39.9303"
"106.300","83.5293","14","0.7281","0.2810","-0.3009","4.3085","17.8301","11.2195","1250.0000","0.6037","74.5599","45.50390254","-75.54464308","42.1766","16.4016","29.7992","36.1672","4.0000","0.3169","-0.7639","-5.4125","-0.5321","13.9281","12375.5225","86.2708","87.1958","99.5033","1170.2559","1.0321","1.0432","3860642.0898","106300000.0000","42.9680","0.6967","24.3655","59.9346"
"106.350","83.8667","14","0.6047","0.2581","-0.3386","5.1779","14.7293","11.1901","1250.0000","0.6120","90.6208","45.50391304","-75.54464142","44.0984","14.1293","28.7953","40.5969","4.0000","0.0529","-0.9075","-4.7402","-0.8596","11.6180","12468.2998","86.0600","85.7800","99.6700","1171.4191","1.0254","1.0293","3910641.8457","106350000.0000","-36.6770","-18.5520","4.4468","14.3554"
"106.400","84.2444","14","0.4517","0.2328","-0.3952","5.7736","10.9434","11.1482","1250.0000","0.6120","122.5210","45.50392356","-75.54463970","39.0516","13.0852","29.1859","38.0750","4.0000","0.2021","-0.8864","-3.9016","0.0239","5.7438","12445.3662","85.5800","85.6150","99.7000","1172.5873","1.0149","1.0154","3960642.0898","106400000.0000","-104.4412","-42.9537","17.2604","-18.6689"
"106.450","84.7520","14","0.2603","0.2222","-0.4467","5.7514","6.2870","11.1099","1250.0000","0.6023","214.5501","45.50393419","-75.54463827","33.5531","10.9680","31.2500","37.1984","4.0000","0.2678","-1.0469","-2.6148","0.8189","-3.1582","12401.0889","85.5400","86.2800","99.7000","1173.7626","1.0078","1.0152","4010641.8457","106450000.0000","-70.5515","-45.7449","36.1058","10.5043"
"106.500","85.3703","14","0.0364","0.2242","-0.4940","5.2028","0.8891","11.0745","1250.0000","0.5843","1528.1989","45.50394492","-75.54463711","33.1672","9.1461","32.4688","40.3406","4.0000","-0.0761","-1.2354","-2.4219","0.8228","-11.6938","12555.5332","88.7500","86.7800","99.7000","1174.9458","1.0381","1.0150","4060642.0898","106500000.0000","10.5552","-23.2387","24.6620","47.7474"
"106.550","85.7300","14","-0.1470","0.2131","-0.5223","4.5194","-3.4924","11.0526","1250.0000","0.5760","390.6862","45.50395565","-75.54463622","34.7547","8.8707","32.3828","42.0281","4.0000","-0.2673","-1.0898","-3.8143","0.6443","-16.1297","12662.4336","88.9200","88.6200","99.7000","1176.1349","1.0364","1.0205","4110642.0898","106550000.0000","35.7723","-1.4780","-3.0854","31.6262"
"106.600","85.8694","14","-0.2957","0.1908","-0.5345","3.7213","-7.0081","11.0423","1250.0000","0.5760","195.0106","45.50396640","-75.54463556","35.9797","8.9086","32.5172","41.4094","4.0000","-0.0394","-0.9395","-5.5203","0.9871","-15.5484","12600.7666","87.8900","88.1200","99.7000","1177.3269","1.0232","1.0259","4160642.0898","106600000.0000","3.2719","2.4171","-15.7688","-14.3786"
"106.650","86.0772","14","-0.4541","0.1764","-0.5511","3.1833","-10.7261","11.0222","1250.0000","0.5760","127.7228","45.50397717","-75.54463491","35.1750","8.9902","31.6023","40.3734","4.0000","0.1484","-1.2578","-6.4336","1.6373","-12.5703","12587.1670","88.5600","88.1100","99.7233","1178.5216","1.0282","1.0179","4210642.0898","106650000.0000","-16.4858","0.6745","-20.8702","-34.1774"
"106.700","86.3432","14","-0.6208","0.1685","-0.5714","2.8670","-14.6163","10.9937","1250.0000","0.5760","94.0180","45.50398796","-75.54463427","34.3812","9.2258","30.6234","38.4969","4.0000","0.1881","-1.2559","-6.2422","2.1129","-9.8609","12639.9443","87.7550","87.2500","99.7789","1179.7198","1.0157","1.0099","4260642.0898","106700000.0000","-5.7087","4.9544","-32.4410","-21.9232"
"106.750","86.6185","14","-0.7337","0.1649","-0.5846","2.3089","-17.2251","10.9709","1250.0000","0.5760","80.0330","45.50399883","-75.54463391","35.0109","9.4492","29.0336","38.4922","4.0000","-0.0355","-1.1914","-4.9367","2.6088","-8.8734","12705.1221","88.1000","88.5000","99.8000","1180.9216","1.0165","1.0236","4310642.0898","106750000.0000","-11.4657","3.2177","-27.2977","-3.8208"
"106.800","86.9017","14","-0.8008","0.1648","-0.5920","1.5448","-18.7423","10.9531","1250.0000","0.5760","73.7948","45.50400978","-75.54463378","33.3891","9.0172","28.4922","38.7438","4.0000","0.1157","-1.4849","-2.6035","3.2684","-11.2656","12777.9004","88.9050","90.1950","99.8000","1182.1272","1.0224","1.0372","4360642.0898","106800000.0000","-38.5622","-7.8331","18.5501","11.4538"
"106.850","87.2301","14","-0.8416","0.1484","-0.5973","0.5926","-19.6385","10.9390","1250.0000","0.5760","70.6933","45.50402076","-75.54463408","30.6383","8.9496","31.3734","38.9703","4.0000","0.3340","-1.5566","-0.1338","3.5298","-17.2313","12954.0889","90.2400","89.9600","99.7544","1183.3376","1.0336","1.0269","4410642.0898","106850000.0000","-31.8619","-8.5661","65.9631","28.5376"
"106.900","87.5971","14","-0.8600","0.1181","-0.6010","-0.5199","-20.0057","10.9279","1250.0000","0.5760","69.6876","45.50403178","-75.54463474","31.2180","8.9664","34.0930","41.5484","4.0000","0.3199","-1.3501","1.3990","3.2687","-24.8414","13149.6553","93.7350","89.1250","99.7011","1184.5527","1.0692","1.0166","4460641.6016","106900000.0000","16.0270","5.2356","52.8079","38.6145"
"106.950","87.6770","14","-0.8965","0.1026","-0.5890","-1.8762","-20.8046","10.9217","1250.0000","0.5760","67.0728","45.50404271","-75.54463590","33.9313","8.8715","34.3937","43.3094","4.0000","0.2474","-1.1543","1.6625","3.0720","-30.5344","13182.4336","90.4200","91.5200","99.7567","1185.7701","1.0320","1.0303","4510641.6016","106950000.0000","38.3249","4.6121","-19.7307","22.0983"
"107.000","87.5122","14","-0.9484","0.0996","-0.5636","-3.4403","-21.9711","10.9195","1250.0000","0.5760","63.3922","45.50405358","-75.54463748","33.2047","8.7090","32.2984","43.1312","4.0000","0.2233","-1.0854","1.2057","3.3376","-31.1727","13183.3115","89.8450","91.3300","99.7878","1186.9865","1.0270","1.0440","4560641.6016","107000000.0000","-3.1552","-21.4035","-64.4862","-10.5631"
"107.050","87.5948","14","-1.0162","0.1148","-0.5497","-4.6264","-23.5010","10.9192","1250.0000","0.5663","59.3214","45.50406450","-75.54463919","32.0828","8.0080","29.1492","42.1609","4.0000","0.1021","-1.2031","0.8603","4.0184","-27.0977","13071.0889","90.3700","89.8800","99.7322","1188.2028","1.0310","1.0422","4610642.0898","107050000.0000","-58.0052","-33.3464","-27.1676","-34.1950"
"107.100","87.8881","14","-1.0974","0.1455","-0.5456","-5.4906","-25.3404","10.9207","1250.0000","0.5483","55.1997","45.50407546","-75.54464102","30.2109","6.1937","29.4883","40.8516","4.0000","0.0984","-1.4180","1.0568","4.6457","-21.1805","13034.7002","89.9100","91.4900","99.7000","1189.4221","1.0223","1.0403","4660642.0898","107100000.0000","-44.6541","1.2555","34.2945","-24.3339"
"107.150","88.1317","14","-1.1371","0.1541","-0.5175","-6.7054","-26.2035","10.9355","1250.0000","0.5400","53.5295","45.50408641","-75.54464342","28.9422","7.7387","31.1984","40.4266","4.0000","0.0342","-1.5283","1.4251","4.5980","-16.9680","13103.0332","90.6800","90.8000","99.7000","1190.6453","1.0284","1.0341","4710642.0898","107150000.0000","37.3545","47.0105","35.7397","18.3224"
"107.200","88.3329","14","-1.1415","0.1439","-0.4689","-8.2188","-26.2349","10.9616","1250.0000","0.5400","53.5874","45.50409734","-75.54464630","32.3898","10.6957","32.9313","41.4422","4.0000","0.0360","-1.1072","1.7141","3.2751","-15.2805","13133.1338","92.4400","90.8450","99.4244","1191.8710","1.0460","1.0280","4760642.0898","107200000.0000","93.7573","42.6717","-14.9738","52.0441"
"107.250","88.5113","14","-1.0798","0.1073","-0.4479","-9.4799","-24.7603","10.9712","1247.3000","0.5400","56.8935","45.50410825","-75.54464940","37.4531","10.9746","30.7242","45.2250","4.0000","-0.0698","-0.7705","1.9281","1.6432","-14.9488","13139.7998","94.5500","90.4800","98.9800","1193.0999","1.0678","1.0241","4810642.0898","107250000.0000","53.5008","-9.5476","-47.5693","30.0257"
"107.300","88.6704","14","-0.9618","0.0483","-0.4505","-10.5259","-22.0029","10.9666","1242.3000","0.5400","64.1385","45.50411914","-75.54465269","37.6297","9.9309","28.5578","44.2875","4.0000","-0.1353","-0.9048","2.2427","0.9516","-14.3672","13053.9893","90.4250","90.4900","96.2122","1194.3306","1.0194","1.0202","4860642.0898","107300000.0000","-27.2967","-42.9402","-35.7634","-24.3699"
"107.350","88.5977","14","-0.8436","-0.0443","-0.4328","-11.3596","-19.2732","10.9801","1240.0000","0.5400","73.1625","45.50412993","-75.54465608","35.3688","7.8350","28.0133","42.9219","4.0000","0.0117","-1.2979","2.5497","1.0141","-12.4609","12933.5332","90.2400","90.0800","92.5878","1195.5614","1.0190","1.0115","4910642.0898","107350000.0000","-38.1497","-27.9119","-19.5490","-32.5541"
"107.400","88.3275","14","-0.7253","-0.1655","-0.3978","-12.0124","-16.5671","11.0089","1240.0000","0.5400","84.8534","45.50414064","-75.54465955","34.6219","7.2639","27.1445","42.0484","4.0000","0.1028","-1.3237","2.5431","0.5248","-9.5484","12110.2002","87.9750","88.5250","71.9767","1196.7896","0.9966","1.0028","4960642.0898","107400000.0000","39.1684","-1.8051","-27.4511","23.4467"
"107.450","87.6533","14","-0.6124","-0.3152","-0.3490","-12.6881","-14.0124","11.0461","1240.0000","0.5400","99.5580","45.50415117","-75.54466313","38.6047","7.2674","24.7406","44.9891","4.0000","-0.2634","-1.2627","2.0748","-0.7475","-6.6514","11344.6777","82.4200","85.1100","50.3144","1198.0093","0.9425","0.9099","5010641.6016","107450000.0000","107.8549","3.3035","-31.6868","70.1695"
"107.500","86.6349","14","-0.5041","-0.4894","-0.2883","-13.3832","-11.5866","11.0905","1240.0000","0.5400","119.0026","45.50416155","-75.54466680","45.0859","7.2949","23.8523","48.2375","4.0000","-0.6758","-0.9871","1.6507","-1.6080","-4.2314","10784.1221","74.5450","70.6050","24.9256","1199.2161","0.8625","0.8169","5060641.6016","107500000.0000","87.7087","1.8846","-12.9937","50.0636"
"107.550","84.9865","14","-0.4053","-0.6827","-0.2480","-13.7049","-9.3826","11.1204","1240.0000","0.5497","144.1604","45.50417158","-75.54467027","46.0266","7.5221","24.2492","49.4172","4.0000","-0.9146","-0.7202","1.7236","-1.7056","-2.2336","10256.7002","69.4600","72.0200","7.8900","1200.4039","0.8216","0.8126","5110642.0898","107550000.0000","16.2596","9.3429","5.9659","6.3140"
"107.600","82.8016","14","-0.3147","-0.8923","-0.2250","-13.7085","-7.3676","11.1380","1240.0000","0.5677","178.8690","45.50418130","-75.54467358","45.2625","8.2789","24.0930","49.2203","4.0000","-1.2627","-0.7100","2.1071","-1.6230","-0.6990","9775.0332","66.4550","66.5700","2.3900","1201.5649","0.8068","0.8082","5160642.0898","107600000.0000","-18.4190","10.9977","2.5274","-1.7253"
"107.650","80.6059","14","-0.1915","-1.0640","-0.2082","-13.8187","-4.5116","11.1499","1240.0000","0.5760","284.3521","45.50419069","-75.54467690","45.9891","8.2348","23.4656","49.3516","4.0000","-1.3145","-0.9975","2.4604","-1.3342","0.2787","9340.2109","61.7100","68.2700","0.1967","1202.6918","0.7697","0.7738","5210642.0898","107650000.0000","-2.4129","-0.6141","-8.7459","5.4695"
"107.700","78.4011","14","-0.0407","-1.2036","-0.1967","-14.0197","-0.9393","11.1571","1240.0000","0.5760","1328.4006","45.50419981","-75.54468021","45.8937","8.0969","24.0156","49.3375","4.0000","-1.3535","-0.9552","2.4692","-0.9130","0.9881","8934.0996","61.4100","57.6400","0.0300","1203.7892","0.7877","0.7394","5260642.0898","107700000.0000","12.9940","-6.9601","-7.4645","-9.2634"
"107.750","76.1285","14","0.0512","-1.3015","-0.1789","-14.0889","1.3019","11.1726","1240.0000","0.5760","930.6568","45.50420864","-75.54468337","45.9219","8.1516","23.6305","48.3766","4.0000","-1.5032","-0.9165","2.0189","-0.9515","2.5904","8598.5996","63.1800","61.0200","0.0000","1204.8567","0.8324","0.7640","5310642.0898","107750000.0000","8.5551","3.4910","-0.1618","-21.9102"
"107.800","73.7982","14","0.0930","-1.3641","-0.1557","-14.0459","2.4093","11.1951","1240.0000","0.5760","487.5097","45.50421722","-75.54468640","46.3672","8.2918","23.3141","47.6219","4.0000","-1.3204","-1.0742","1.5488","-1.4522","5.9732","8279.0000","56.8050","57.8300","0.0000","1205.8933","0.7746","0.7886","5360642.0898","107800000.0000","4.1616","13.3599","-0.9407","-1.2711"
"107.850","71.5340","14","0.1450","-1.3796","-0.1390","-13.6926","3.8830","11.2081","1240.0000","0.5663","293.1986","45.50422555","-75.54468915","47.2156","8.9148","23.2711","48.4344","4.0000","-1.1768","-1.1309","1.6639","-1.7112","10.7629","7979.0000","52.3900","55.8600","0.0000","1206.8944","0.7369","0.7836","5410642.0898","107850000.0000","1.6160","12.2508","-2.7969","16.5629"
"107.900","69.3263","14","0.2058","-1.3552","-0.1278","-13.0750","5.6690","11.2129","1240.0000","0.5483","194.6324","45.50423366","-75.54469166","45.9828","9.6672","23.6398","48.6188","4.0000","-1.0244","-1.0635","1.8979","-1.5216","15.2289","7857.2002","54.9300","53.6300","5.9767","1207.8660","0.7974","0.7785","5460641.6016","107900000.0000","-7.4925","13.6525","-2.9520","-3.9961"
"107.950","67.2719","14","0.2453","-1.2725","-0.1252","-12.6143","6.9575","11.2163","1240.0000","0.5400","153.8865","45.50424154","-75.54469402","46.1547","10.5875","22.8367","48.2359","4.2600","-0.9995","-1.0488","1.9151","-1.1452","17.2219","8367.2002","58.2400","55.9600","33.1433","1208.8093","0.8711","0.8434","5510641.6016","107950000.0000","-10.3457","23.3916","-12.6003","-32.7014"
"108.000","65.3483","14","0.2668","-1.1402","-0.1300","-12.2873","7.8224","11.2185","1240.0000","0.5400","132.9585","45.50424922","-75.54469625","45.5484","11.0777","21.8094","46.2172","4.4800","-0.8613","-0.9092","1.9687","-0.6583","15.2559","9216.4668","60.8000","59.0050","59.1433","1209.7266","0.9359","0.9083","5560641.6016","108000000.0000","-2.5015","23.8290","-15.9307","-30.2068"
"108.050","63.4773","14","0.2626","-0.9804","-0.1133","-11.9531","7.9087","11.2238","1237.3000","0.5400","127.7417","45.50425670","-75.54469839","45.4109","12.7902","22.5953","44.9859","3.0000","-0.6787","-0.8345","2.5947","-0.0465","10.0219","10534.2441","59.9600","59.3600","83.5322","1210.6144","0.9501","1.0046","5610642.0898","108050000.0000","-17.0330","12.5078","22.9403","-23.5349"
"108.100","61.6513","14","0.2366","-0.7971","-0.0784","-11.6129","7.3319","11.2320","1232.3000","0.5400","133.8278","45.50426401","-75.54470046","44.0500","13.1887","24.8594","43.7828","3.0000","-0.3677","-1.0068","4.2166","1.1513","3.8824","10984.3662","68.1500","67.4700","94.8322","1211.4783","1.1120","1.1009","5660642.0898","108100000.0000","-61.0871","11.3839","86.2718","-40.6588"
"108.150","60.4838","14","0.2372","-0.6426","-0.0535","-11.2883","7.5599","11.2415","1230.0000","0.5497","127.3329","45.50427130","-75.54470243","39.1766","13.3547","28.7062","41.9078","3.0000","-0.0398","-1.0889","5.4619","2.6834","-0.8376","10902.7002","65.6800","67.1400","98.1100","1212.3232","1.0913","1.0790","5710642.0898","108150000.0000","-76.7724","20.6981","97.6993","-41.4034"
"108.200","59.8774","14","0.2607","-0.5124","-0.0370","-10.9771","8.4736","11.2523","1230.0000","0.5677","112.4637","45.50427859","-75.54470432","37.7516","14.8727","33.0500","39.8828","3.0000","0.4027","-1.0791","5.1957","2.9419","-3.3394","10413.7666","66.0550","63.1650","87.2200","1213.1580","1.1054","1.0570","5760642.0898","108200000.0000","-21.1405","12.2602","22.8665","4.3207"
"108.250","59.9002","14","0.2505","-0.4108","-0.0380","-10.7416","8.2493","11.2508","1230.0000","0.5760","115.5669","45.50428602","-75.54470625","37.6328","15.0531","31.6016","40.9594","3.0000","0.3014","-0.8380","3.4775","0.9957","-3.2550","9828.9775","60.5300","62.0900","72.9289","1213.9896","1.0087","1.0229","5810642.0898","108250000.0000","63.0699","-20.2196","-71.4703","49.5172"
"108.300","60.4590","14","0.2114","-0.3335","-0.0537","-10.5707","7.0554","11.2387","1230.0000","0.5760","136.3835","45.50429357","-75.54470821","42.1984","13.0484","27.3547","45.6406","3.0000","-0.0537","-0.9863","0.5651","-1.7071","0.7796","8927.8662","59.0300","59.8950","44.3733","1214.8267","0.9746","0.9888","5860642.0898","108300000.0000","92.1745","-41.4508","-91.8688","40.8739"
"108.350","60.1716","14","0.1957","-0.3101","-0.0829","-10.0742","6.6147","11.2229","1230.0000","0.5760","144.7786","45.50430089","-75.54470990","46.5281","10.8930","22.3719","44.1953","3.0000","-0.2898","-1.2369","-1.6069","-2.4380","8.3402","8221.2109","55.6600","53.2000","20.2667","1215.6639","0.9274","0.9242","5910642.0898","108350000.0000","47.9442","-28.5585","-36.2691","-1.9880"
"108.400","59.1633","14","0.1999","-0.3325","-0.1235","-9.3004","6.8156","11.2037","1230.0000","0.5760","138.1566","45.50430800","-75.54471137","46.2000","10.8199","25.3211","44.5844","3.0000","-0.7587","-1.1271","-2.5175","-1.0626","15.8516","8203.9893","50.9050","50.6850","11.9333","1216.4907","0.8634","0.8596","5960642.0898","108400000.0000","-6.2154","-7.3881","10.1933","-20.1199"
"108.450","57.8177","14","0.2484","-0.3884","-0.1371","-8.5112","8.5738","11.1940","1230.0000","0.5857","107.3269","45.50431488","-75.54471259","45.4484","10.2523","23.1805","43.2656","3.0000","-0.7266","-0.8721","-2.2305","0.0349","18.8750","8184.6665","48.2200","48.7300","6.6100","1217.2982","0.8387","0.8786","6010641.6016","108450000.0000","-21.4435","-2.4557","0.3225","-5.5047"
"108.500","56.1848","14","0.3345","-0.4728","-0.1275","-7.7087","11.6586","11.1922","1230.0000","0.6037","76.6993","45.50432157","-75.54471361","46.2422","9.8219","23.5234","45.3688","3.0000","-0.5784","-0.7710","-1.5347","0.0357","16.8906","8162.4443","49.0350","50.1400","5.4433","1218.0850","0.8778","0.8976","6060641.6016","108500000.0000","-3.3205","2.2197","-21.6120","3.7834"
"108.550","54.6649","14","0.4342","-0.5740","-0.1423","-7.3223","15.3599","11.1839","1230.0000","0.6023","56.6423","45.50432808","-75.54471470","45.1469","10.6379","22.4648","42.4109","3.0000","-0.6792","-0.9302","-1.1572","-0.4473","14.3438","8115.7666","48.9200","48.2800","4.9311","1218.8510","0.9000","0.9009","6110642.0898","108550000.0000","22.4482","26.3341","-3.0280","-4.6842"
"108.600","53.2414","14","0.5454","-0.6896","-0.1777","-7.2902","19.5862","11.1698","1230.0000","0.5843","43.2632","45.50433444","-75.54471585","47.4031","12.9820","23.9984","43.7906","3.0000","-0.8057","-1.0811","-1.3481","-0.7502","15.9766","8054.1001","49.4000","47.8850","4.8200","1219.5975","0.9328","0.9042","6160642.0898","108600000.0000","36.5682","48.5971","36.1746","-13.5691"
"108.650","51.8963","14","0.6848","-0.7812","-0.2227","-5.9375","25.1682","11.1543","1230.0000","0.5857","32.8174","45.50434066","-75.54471628","48.6359","14.6254","24.5594","42.7766","3.0000","-0.7578","-0.9692","-1.6152","-0.6865","22.4844","7836.6333","50.2400","45.4000","4.4811","1220.3228","0.9729","0.8779","6210642.0898","108650000.0000","28.6111","37.5042","39.3190","-12.8293"
"108.700","50.6181","14","0.8483","-0.8526","-0.2758","-3.4598","31.9049","11.1376","1230.0000","0.6037","25.2504","45.50434679","-75.54471609","49.9922","15.7871","26.9266","42.6609","3.0000","-0.6638","-0.8823","-1.7495","-0.6885","31.5312","7586.2002","50.5050","42.8850","4.0722","1221.0309","1.0028","0.8515","6260642.0898","108700000.0000","7.5011","6.8089","-4.9062","-10.9562"
"108.750","49.4908","14","0.9992","-0.8394","-0.3018","-0.9682","38.6724","11.1305","1230.0000","0.6120","20.3677","45.50435275","-75.54471550","49.0016","16.3195","25.8727","40.7594","3.0000","-0.6133","-0.9751","-1.8691","-1.0898","39.9688","7396.2002","48.5200","42.1400","2.6833","1221.7233","0.9854","0.8357","6310642.0898","108750000.0000","-6.3505","-3.1042","-44.0745","-15.4066"
"108.800","48.4921","14","1.1394","-0.7542","-0.3046","1.5351","45.4662","11.1316","1230.0000","0.6120","16.9747","45.50435858","-75.54471458","49.8969","16.3492","22.2211","40.7266","3.0000","-0.6450","-1.2466","-1.7114","-0.8101","47.0781","7219.7666","47.7900","39.5900","1.4044","1222.4017","0.9896","0.8198","6360642.0898","108800000.0000","-5.2912","17.7419","-32.3829","-22.6038"
"108.850","47.3811","14","1.2433","-0.6340","-0.2785","4.3875","51.0291","11.1418","1230.0000","0.6120","14.7777","45.50436419","-75.54471316","48.5031","16.5328","22.6000","40.6609","3.0000","-0.5952","-1.2363","-2.1196","0.4169","52.9625","7091.4331","46.4500","37.9500","0.5156","1223.0635","0.9854","0.7993","6410642.0898","108850000.0000","-1.3137","41.5525","12.2581","-19.1171"
"108.900","46.1742","14","1.3163","-0.4839","-0.2278","7.5371","55.5433","11.1595","1230.0000","0.6120","13.2309","45.50436962","-75.54471132","49.4422","20.4961","23.5078","38.4781","3.0000","-0.5151","-0.9985","-1.9830","1.1451","56.4500","6921.5669","46.8700","35.7750","0.0000","1223.7097","1.0204","0.7789","6460641.6016","108900000.0000","-5.4783","39.4770","25.3344","1.4535"
"108.950","45.3349","14","1.3864","-0.3919","-0.2079","10.5904","59.8238","11.1674","1230.0000","0.6120","12.0609","45.50437495","-75.54470908","48.6641","20.9266","24.8000","39.5156","3.0000","-0.4600","-0.8472","-1.2801","0.4279","57.5344","6694.3442","44.4400","38.0200","0.0000","1224.3430","0.9824","0.7911","6510641.6016","108950000.0000","-9.0091","12.7619","-9.8684","21.5682"
"109.000","44.8085","14","1.4540","-0.3494","-0.2143","13.5616","63.9051","11.1668","1230.0000","0.6120","11.1595","45.50438022","-75.54470651","48.3703","20.6672","21.4328","40.8844","3.0000","-0.5098","-0.9585","-0.5712","-0.6153","57.8250","6520.5112","42.9600","35.9150","0.0000","1224.9680","0.9610","0.8034","6560641.6016","109000000.0000","-2.3841","-13.4725","-37.2283","15.8095"
