"Format","AiM CSV File"
"Session","Amigo 2"
"Vehicle","GGR26"
"Racer","Faran"
"Championship","My Balls"
"Comment","Faran WARMUP + 1st 10 laps BEST LAP 16
"
"Date","Friday, May 8, 2026"
"Time","2:33 PM"
"Sample Rate","20"
"Duration","589.988"
"Segment","Session"
"Beacon Markers","41.191","68.683","96.266","123.782","151.582","178.826","205.981","284.896","311.825","338.852","365.976","392.399","418.904","445.747","472.655","500.56","526.816","554.239","581.126","589.988"
"Segment Times","0:41.191","0:27.492","0:27.583","0:27.516","0:27.800","0:27.244","0:27.155","1:18.915","0:26.929","0:27.027","0:27.124","0:26.423","0:26.505","0:26.843","0:26.908","0:27.905","0:26.256","0:27.423","0:26.887","0:08.862"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude","RR Shock Pos","FR Shock Pos","FL Shock Pos","RL Shock Pos","Gear Position","InlineAcc","VerticalAcc","RollRate","PitchRate","YawRate","ECU RPM","ECU WH SP RL","ECU WH SP RR","ECU THROTTLE","Distance on GPS Speed","RL Slip","RR Slip","LapT","SessT","Velocity on RR Shock Pos","Velocity on FR Shock Pos","Velocity on FL Shock Pos","Velocity on RL Shock Pos"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg","mm","mm","mm","mm","gear","g","g","deg/s","deg/s","deg/s","rpm","km/h","km/h","%","m","%","%","ms","ms","mm/s","mm/s","mm/s","mm/s"

"184.500","64.8939","13","0.1848","-0.8665","0.0473","-12.0585","5.4545","9.1720","970.0000","0.6480","189.3527","45.50424673","-75.54470607","41.7531","13.5938","26.3797","44.2375","3.0000","-0.3184","-1.1396","2.2852","2.0460","3.7363","11454.6670","66.0000","69.1400","98.3333","2471.3491","1.0256","1.0744","5671122.0703","184500000.0000","-80.1428","25.7068","95.9444","-53.4901"
"184.550","63.2953","13","0.1852","-0.7437","0.0726","-11.7562","5.6056","9.1815","970.0000","0.6480","179.7092","45.50425422","-75.54470830","40.2938","16.2750","32.1813","40.1000","3.0000","0.2454","-0.5854","1.9744","2.7074","-0.5499","10552.0000","68.0300","64.6650","79.3500","2472.2351","1.0666","1.0410","5721122.0703","184550000.0000","-66.0084","35.3616","102.0436","-19.6367"
"184.600","62.9978","13","0.2419","-0.6731","0.0686","-11.5778","7.5055","9.1843","970.0000","0.6480","133.5870","45.50426183","-75.54471048","38.1125","16.8094","34.5312","40.0625","3.0000","0.1825","-0.3669","2.2373","0.2871","-3.7189","9565.8887","63.5700","63.3700","57.0833","2473.1116","1.0107","1.0075","5771122.0703","184600000.0000","42.3992","-4.9631","-11.4290","73.3390"
"184.650","62.7004","13","0.2986","-0.6024","0.0647","-11.3993","9.4055","9.1871","970.0000","0.6480","106.0985","45.50426944","-75.54471265","42.7562","14.1344","29.8687","48.5687","3.0000","-0.4753","-0.6695","1.2076","-3.4891","-4.0000","9064.7773","59.4900","60.2500","29.9167","2473.9822","0.9519","0.9085","5821122.0703","184650000.0000","123.7219","-65.9198","-141.8542","90.3779"
"184.700","62.0965","13","0.3614","-0.5545","-0.0040","-11.5197","11.6168","9.1580","970.0000","0.6480","85.0747","45.50427683","-75.54471482","49.2406","11.4688","23.7422","47.3969","3.0000","-0.9718","-0.9385","-1.1435","-4.8320","2.0491","8646.7227","55.4600","50.1000","9.5485","2474.8457","0.8961","0.8095","5871122.0703","184700000.0000","85.0917","-63.1977","-132.8801","-15.8293"
"184.750","61.4927","13","0.4243","-0.5066","-0.0726","-11.6400","13.8281","9.1289","970.0000","0.6480","70.7749","45.50428422","-75.54471698","49.7438","10.6297","19.9750","45.3438","3.0000","-1.3719","-1.3219","-3.5941","-2.5457","14.8250","8422.4658","55.0036","45.8253","5.0436","2475.6987","0.9029","0.7720","5921122.0703","184750000.0000","-5.8437","19.6134","-2.5998","-106.5480"
"184.800","59.8126","13","0.5048","-0.5424","0.0021","-9.2903","16.7360","9.1542","970.0000","0.6660","56.8801","45.50429125","-75.54471784","48.9219","11.8875","20.5891","41.0000","3.0000","-1.4805","-1.2051","-4.5750","0.5006","29.2875","8193.5459","54.9595","43.5081","1.5455","2476.5344","0.9277","0.7344","5971121.5820","184800000.0000","-28.9561","84.1201","72.9792","-52.2621"
"184.850","58.1325","13","0.5852","-0.5782","0.0769","-6.9406","19.6439","9.1795","970.0000","0.6840","47.0990","45.50429827","-75.54471871","49.4938","17.5812","25.4813","41.7313","3.0000","-1.1675","-0.7693","-3.3246","1.1844","39.9938","7952.6362","53.1850","43.6450","0.6364","2477.3445","0.9228","0.7712","6021122.0703","184850000.0000","6.5324","60.0082","30.6407","68.3835"
"184.900","56.6674","13","0.6750","-0.6443","0.1307","-5.3120","23.1173","9.2049","970.0000","0.7380","39.0136","45.50430490","-75.54471908","48.9625","17.7031","24.9188","44.8688","3.0000","-0.9741","-0.6558","-1.2045","-0.1780","45.9188","7702.6665","48.1200","45.3800","0.0000","2478.1343","0.8567","0.8079","6071122.0703","184900000.0000","14.6042","2.8804","-9.6717","85.1503"
"184.950","55.2023","13","0.7647","-0.7103","0.1846","-3.6834","26.5907","9.2302","970.0000","0.7920","33.0405","45.50431154","-75.54471945","49.8500","17.7094","24.4562","47.6188","3.0000","-0.9204","-0.9219","0.3461","-1.2803","48.3438","7431.5557","45.9950","43.4050","0.0000","2478.9048","0.8428","0.8101","6121122.0703","184950000.0000","-13.2537","-11.2126","14.2447","-14.0675"
"185.000","53.6713","13","0.8546","-0.7665","0.1597","-2.7577","30.4784","9.2171","970.0000","0.7560","28.0266","45.50431776","-75.54471951","48.2188","17.6109","25.8687","44.8375","3.0000","-0.7812","-0.8613","-0.1477","-1.6351","47.6844","7244.0557","45.7200","43.1700","0.0000","2479.6548","0.8602","0.8122","6171122.0703","185000000.0000","-15.9257","5.3696","18.2764","-82.6152"
"185.050","52.1402","13","0.9444","-0.8228","0.1349","-1.8320","34.3661","9.2040","970.0000","0.7200","24.1470","45.50432398","-75.54471957","48.3937","17.6250","25.3813","41.0750","3.0000","-0.7031","-0.8667","-1.9299","-2.0588","45.0750","7140.1665","45.3550","41.0800","0.0000","2480.3813","0.8778","0.7910","6221122.0703","185050000.0000","14.6456","3.4724","-36.2541","-46.7264"
"185.100","50.7656","13","0.9903","-0.8273","0.1112","-0.5944","37.1152","9.1973","970.0000","0.7020","21.7690","45.50432988","-75.54471920","49.6219","17.6375","23.5641","41.0156","3.0000","-0.4868","-1.0752","-3.4170","-2.2300","42.9688","6968.2222","45.2400","38.7200","0.0000","2481.0894","0.8994","0.7698","6271122.0703","185100000.0000","26.7372","-10.5372","-54.2018","9.7359"
"185.150","49.3910","13","1.0362","-0.8318","0.0876","0.6432","39.8643","9.1905","970.0000","0.6840","19.7190","45.50433578","-75.54471883","49.7313","17.6281","22.1313","40.4375","3.0000","-0.3196","-1.1450","-3.8994","-1.3787","43.2266","6767.1113","45.1400","37.0450","0.0000","2481.7795","0.9219","0.7398","6321122.0703","185150000.0000","1.5320","-0.7961","12.9660","7.4754"
"185.200","48.4184","13","1.0300","-0.7610","0.0983","3.4444","40.8451","9.1974","970.0000","0.6660","18.8665","45.50434143","-75.54471750","50.3875","17.6500","22.4734","41.3469","3.0000","-0.4468","-1.0273","-3.0850","0.5279","46.1719","6526.5000","45.2700","34.1300","0.0000","2482.4551","0.9414","0.7097","6371122.0703","185200000.0000","-19.7765","21.6644","55.3566","-21.4664"
"185.250","47.4457","13","1.0238","-0.6903","0.1091","6.2457","41.8259","9.2043","970.0000","0.6480","18.0539","45.50434708","-75.54471618","48.7812","19.0750","26.6531","40.3625","3.0000","-0.4686","-0.8872","-2.1079","1.5613","49.3906","6296.5000","42.5900","34.6950","0.0000","2483.1147","0.9063","0.7270","6421122.0703","185250000.0000","-10.3936","19.4594","-2.8002","-12.8765"
"185.300","46.1126","13","1.0263","-0.6627","0.0988","8.9797","43.0836","9.1968","970.0000","0.6480","17.0344","45.50435216","-75.54471410","48.4719","19.4797","23.3156","38.9062","3.0000","-0.3860","-0.9277","-1.0990","0.5304","51.1172","6201.5000","41.2800","33.9800","0.0000","2483.7576","0.9041","0.7442","6471121.5820","185300000.0000","5.1228","0.4319","-63.5139","20.5344"
"185.350","44.7794","13","1.0289","-0.6351","0.0886","11.7136","44.3413","9.1894","970.0000","0.6480","16.0727","45.50435723","-75.54471203","49.4500","19.4438","20.3687","41.4375","3.0000","-0.6619","-1.2134","0.0201","-0.6301","52.5938","6088.0000","40.4600","34.0650","0.0000","2484.3831","0.9116","0.7583","6521122.0703","185350000.0000","1.4372","0.8543","-27.8480","26.6702"
"185.400","43.5781","13","1.1674","-0.5927","0.0998","14.4260","51.8360","9.1901","970.0000","0.6660","13.3800","45.50436198","-75.54470941","49.1281","19.4562","20.6703","43.1531","3.0000","-0.8927","-1.3957","0.3479","-0.0628","55.0391","5931.3335","39.2800","33.3400","0.0000","2484.9922","0.9099","0.7723","6571122.0703","185400000.0000","-10.8795","19.6545","36.7732","1.1973"
"185.450","42.3768","13","1.3059","-0.5503","0.1110","17.1384","59.3307","9.1907","970.0000","0.6840","11.3676","45.50436672","-75.54470678","48.2938","21.2500","24.0812","41.0125","3.0000","-0.9502","-1.1695","0.2585","1.2251","57.2578","5785.7778","37.8050","32.3200","0.0000","2485.5825","0.9003","0.7758","6621122.0703","185450000.0000","-10.4910","25.7616","31.9778","-17.8992"
"185.500","41.2443","13","1.3074","-0.5464","0.1724","20.0761","60.9345","9.2094","970.0000","0.6660","10.7726","45.50437098","-75.54470366","48.3844","22.0172","23.0016","40.7687","3.0000","-0.4927","-0.7934","0.4185","1.7599","58.0750","5651.3335","37.0000","31.8400","0.0000","2486.1577","0.9055","0.7793","6671122.0703","185500000.0000","0.2655","12.3625","-8.2561","-14.8127"
"185.550","40.1118","13","1.3089","-0.5425","0.2338","23.0138","62.5383","9.2281","970.0000","0.6480","10.2081","45.50437524","-75.54470054","48.1875","21.8844","22.7719","40.4688","3.0000","-0.4193","-0.8366","0.3646","1.1068","57.4875","5509.1113","36.3500","31.6000","0.1167","2486.7175","0.9135","0.7747","6721122.0703","185550000.0000","9.2926","-1.6045","-5.7224","-7.4295"
"185.600","39.0115","13","1.2722","-0.5877","0.1703","25.8402","62.3731","9.2100","970.0000","0.6480","9.9544","45.50437900","-75.54469701","49.3531","21.8594","23.9062","40.2188","3.0000","-0.5142","-0.8359","0.5360","-0.4022","56.1969","5363.5557","35.1900","29.7600","0.2833","2487.2627","0.9108","0.7702","6771122.0703","185600000.0000","12.1020","-8.9649","24.5535","-2.2388"
"185.650","37.9112","13","1.2355","-0.6330","0.1067","28.6667","62.2079","9.1919","970.0000","0.6480","9.6993","45.50438276","-75.54469347","49.3563","21.5562","25.5094","40.0500","3.0000","-0.3721","-0.8799","0.7549","-2.0658","54.8187","5200.0000","34.3150","29.0750","0.6000","2487.7905","0.9152","0.7657","6821122.0703","185650000.0000","10.8295","-14.0761","23.0729","6.2085"
"185.700","36.6811","13","1.2266","-0.6394","0.1112","32.1049","63.7725","9.1914","970.0000","0.6300","9.1544","45.50438591","-75.54468948","50.1219","20.3781","24.7484","40.2750","3.0000","-0.3196","-0.9609","0.7038","-2.9678","54.1875","5054.2778","33.8400","27.6000","1.5444","2488.3022","0.9332","0.7611","6871122.0703","185700000.0000","6.0592","-13.2880","-5.0232","10.2929"
"185.750","35.4511","13","1.2177","-0.6459","0.1157","35.5431","65.3372","9.1910","970.0000","0.6120","8.6355","45.50438906","-75.54468548","49.9938","20.2594","24.3594","40.8812","3.0000","-0.2571","-1.0186","0.1510","-2.5102","54.7062","5087.0557","32.5900","27.1700","7.9889","2488.7981","0.9322","0.7865","6921122.0703","185750000.0000","-1.7354","-3.1514","-17.9387","-3.2182"
"185.800","34.3277","13","1.2467","-0.5410","0.1428","39.7048","69.3617","9.2005","970.0000","0.5940","7.8767","45.50439160","-75.54468107","50.0469","20.1578","24.5641","40.5312","3.0000","-0.1863","-1.0381","-0.5865","-0.9083","55.8219","5337.8335","32.6400","27.5600","17.6000","2489.2783","0.9615","0.8119","6971121.5820","185800000.0000","-11.7282","4.5750","-7.1692","-24.1453"
"185.850","33.2043","13","1.2756","-0.4362","0.1698","43.8665","73.3862","9.2099","970.0000","0.5760","7.2011","45.50439415","-75.54467666","48.8125","20.6500","24.5969","38.4250","3.0000","-0.2276","-1.1211","-0.6847","0.7440","56.1125","6097.2778","33.5300","31.5600","34.6000","2489.7419","1.0180","1.0260","7021122.0703","185850000.0000","-24.2308","5.7851","17.3758","-30.2201"
"185.900","32.4237","13","1.2692","-0.3352","0.1158","47.5147","75.0142","9.2001","970.0000","0.5580","6.8792","45.50439629","-75.54467211","47.1344","21.1125","24.3672","36.8000","3.0000","0.1398","-1.1758","0.2724","1.9297","55.4188","6555.3335","37.5600","39.8800","45.5722","2490.1938","1.1680","1.2401","7071122.0703","185900000.0000","-38.1009","12.5442","47.3427","-19.7820"
"185.950","31.6431","13","1.2628","-0.2342","0.0617","51.1628","76.6422","9.1902","970.0000","0.5400","6.5710","45.50439843","-75.54466757","46.1312","21.5156","29.2313","37.5125","3.0000","0.2390","-1.0337","1.3666","2.4262","54.4250","6712.0000","40.3050","41.2700","50.5167","2490.6372","1.2660","1.2803","7121122.0703","185950000.0000","-35.6453","24.9154","54.7134","-3.9041"
"186.000","31.8166","13","1.2252","-0.1227","0.0261","54.6858","75.6134","9.1806","970.0000","0.5220","6.6969","45.50440026","-75.54466251","44.1531","23.4062","30.6297","37.0500","3.0000","0.2356","-0.9502","2.1473","1.6802","53.4375","6752.7778","40.5500","42.0900","52.2333","2491.0789","1.2722","1.3205","7171122.0703","186000000.0000","-12.8837","20.7131","16.2788","11.8056"
"186.050","31.9900","13","1.1877","-0.0113","-0.0095","58.2087","74.5846","9.1710","970.0000","0.5040","6.8263","45.50440208","-75.54465745","44.2313","23.6938","29.4531","36.8750","3.0000","0.2168","-0.9087","2.3781","0.1357","53.1063","6743.8887","41.5600","40.3500","52.5667","2491.5237","1.2924","1.2965","7221122.0703","186050000.0000","10.8945","-1.8813","-38.2861","13.3579"
"186.100","32.5087","13","1.1532","0.0779","-0.1014","61.0875","72.7562","9.1427","970.0000","0.5040","7.1113","45.50440368","-75.54465194","44.8000","22.9688","27.5734","38.3469","3.0000","0.0882","-0.9624","1.5014","-0.8383","54.3563","6781.0000","41.6200","41.5800","48.9000","2491.9741","1.2738","1.2725","7271122.0703","186100000.0000","10.4813","-10.9706","-45.6613","-8.6390"
"186.150","33.0274","13","1.1188","0.1672","-0.1932","63.9663","70.9278","9.1144","970.0000","0.5040","7.4110","45.50440529","-75.54464644","45.2000","22.9906","26.0875","37.1375","3.0000","0.2843","-1.0518","0.3697","-0.8950","56.7188","6810.6113","40.7200","42.6050","44.8778","2492.4299","1.2377","1.2568","7321122.0703","186150000.0000","-6.3467","4.9531","-1.3883","-28.2698"
"186.200","32.9320","13","1.0922","0.1978","-0.1991","67.8992","68.8729","9.1114","970.0000","0.5040","7.6101","45.50440622","-75.54464070","44.2594","23.2125","28.0812","35.9031","3.0000","0.4280","-0.9760","-0.3182","-1.0860","58.1906","6726.7222","41.1300","40.8300","41.6556","2492.8875","1.2501","1.2410","7371122.0703","186200000.0000","-4.1794","14.1048","30.3254","-5.6355"
"186.250","32.8366","13","1.0657","0.2285","-0.2050","71.8320","66.8180","9.1084","970.0000","0.5040","7.8214","45.50440714","-75.54463497","44.9562","24.1625","27.4031","36.0125","3.0000","0.4151","-0.9176","-0.2059","-1.8223","58.2438","6674.6665","41.0900","40.6250","37.6167","2493.3447","1.2467","1.2336","7421122.0703","186250000.0000","18.0697","-4.5603","19.5719","40.0340"
"186.300","33.2176","13","1.0813","0.2192","-0.2975","75.5621","67.1890","9.0780","970.0000","0.4860","7.8685","45.50440755","-75.54462891","46.4656","22.4937","28.8594","40.2750","3.0000","0.3116","-1.0113","-0.6330","-2.0240","57.8063","6696.8887","41.3200","40.8800","31.6722","2493.8052","1.2394","1.2262","7471121.5820","186300000.0000","23.5290","-23.9222","-4.2478","39.4113"
"186.350","33.5985","13","1.0970","0.2098","-0.3900","79.2922","67.5600","9.0476","970.0000","0.4680","7.9150","45.50440796","-75.54462286","46.4813","22.0094","28.0844","39.2375","3.0000","0.1151","-1.0038","-1.7775","-1.1703","57.6562","6676.8887","40.4200","40.6650","27.3111","2494.2705","1.2051","1.2031","7521122.0703","186350000.0000","0.3070","-17.6173","-19.2257","-23.9676"
"186.400","33.7850","13","1.1258","0.1934","-0.5536","82.9372","68.7958","9.0020","970.0000","0.4860","7.8160","45.50440786","-75.54461663","46.5687","21.9484","27.5281","36.7656","3.0000","0.0305","-1.0039","-2.9996","0.2263","57.4656","6614.6665","40.5600","39.9400","24.5333","2494.7390","1.1984","1.1801","7571122.0703","186400000.0000","-16.0948","-2.4372","-26.8703","-62.2796"
"186.450","33.9716","13","1.1546","0.1770","-0.7172","86.5822","70.0316","8.9564","970.0000","0.5040","7.7204","45.50440776","-75.54461041","45.5687","21.3625","25.4594","35.1437","3.0000","0.1207","-0.9973","-3.6984","1.3051","56.5125","6503.4443","39.5600","39.7450","24.2444","2495.2100","1.1660","1.1620","7621122.0703","186450000.0000","-3.6407","-1.9230","-19.1854","-16.1788"
"186.500","33.8392","13","1.1401","0.1570","-0.7124","89.5468","68.7692","8.9543","970.0000","0.4860","7.8315","45.50440733","-75.54460444","46.3063","21.3750","25.1469","35.8125","3.0000","0.2103","-1.0322","-2.8402","1.6910","54.4625","6371.2222","39.5200","38.6600","25.0222","2495.6802","1.1693","1.1439","7671122.0703","186500000.0000","10.6590","-3.1687","11.7630","47.3924"
"186.550","33.7068","13","1.1256","0.1369","-0.7076","92.5114","67.5068","8.9521","970.0000","0.4680","7.9468","45.50440691","-75.54459847","45.9562","21.4188","27.5562","38.3375","3.0000","0.1190","-1.0537","-1.4346","1.5342","51.4250","6503.0000","38.6300","38.2550","30.4500","2496.1494","1.1484","1.1539","7721122.0703","186550000.0000","-3.5610","8.6160","41.3472","39.7391"
"186.600","33.9260","13","1.0696","0.1481","-0.7310","95.4553","63.9101","8.9410","970.0000","0.4860","8.4486","45.50440604","-75.54459239","45.8750","22.4500","28.5984","38.4094","3.0000","0.1322","-0.9697","-0.3120","0.8532","47.5969","6657.9443","39.6200","39.5700","36.4556","2496.6199","1.1654","1.1640","7771122.0703","186600000.0000","-25.2864","18.1026","35.9052","-12.7701"
"186.650","34.1451","13","1.0135","0.1594","-0.7544","98.3992","60.3135","8.9299","970.0000","0.5040","9.0102","45.50440518","-75.54458631","44.1000","22.7000","29.9312","38.2875","3.0000","0.2458","-0.8625","-0.1915","-0.4617","43.4000","6757.3887","40.7650","40.6950","43.0111","2497.0942","1.1883","1.1839","7821122.0703","186650000.0000","-18.7646","6.6434","-2.6011","-24.3921"
"186.700","34.6461","13","0.9616","0.1740","-0.8167","101.0185","56.9207","8.9089","970.0000","0.5040","9.6873","45.50440390","-75.54458019","43.9656","22.7484","28.7469","36.7156","3.0000","0.3074","-0.8638","-0.2394","-2.0984","39.8750","6861.3335","41.3000","41.9000","48.2667","2497.5745","1.1866","1.2038","7871122.0703","186700000.0000","6.3003","-11.0553","-33.6618","13.1393"
"186.750","35.1471","13","0.9097","0.1886","-0.8789","103.6378","53.5278","8.8880","970.0000","0.5040","10.4503","45.50440261","-75.54457407","44.8937","22.1375","27.1750","38.9313","3.0000","0.3069","-1.0400","-0.2016","-2.6304","38.3359","6975.7778","42.2000","42.2450","50.4889","2498.0608","1.1957","1.2097","7921122.0703","186750000.0000","11.4376","-10.2197","-27.6280","29.0640"
"186.800","35.3981","13","0.9243","0.2166","-0.8989","106.3515","53.9789","8.8721","970.0000","0.5040","10.4370","45.50440096","-75.54456812","44.4125","21.9281","26.9359","38.7281","3.0000","0.1384","-1.0879","-0.2227","-1.2432","39.1016","7081.6113","42.5900","43.1300","52.1556","2498.5515","1.2004","1.2157","7971121.5820","186800000.0000","-10.8497","5.1715","7.3435","-6.1333"
"186.850","35.6492","13","0.9389","0.2445","-0.9190","109.0651","54.4300","8.8562","970.0000","0.5040","10.4239","45.50439931","-75.54456217","44.0250","22.6781","27.6750","38.7375","3.0000","0.0455","-1.0449","0.1927","0.7196","40.6172","7178.8335","43.6650","43.1450","53.2667","2499.0464","1.2203","1.2032","8021121.5820","186850000.0000","-24.9569","12.9524","30.6548","-35.6385"
"186.900","36.0625","13","0.9337","0.2860","-0.8732","112.0095","53.5957","8.8573","970.0000","0.5040","10.7089","45.50439718","-75.54455633","42.5094","23.0266","28.4484","35.9906","3.0000","0.1956","-1.0117","1.2444","1.2888","40.9766","7186.6113","43.7200","43.1000","54.0278","2499.5464","1.2079","1.1908","8071121.5820","186900000.0000","-8.8928","6.9541","10.9259","-12.6760"
"186.950","36.4757","13","0.9285","0.3276","-0.8274","114.9540","52.7614","8.8584","970.0000","0.5040","11.0029","45.50439505","-75.54455048","43.2562","23.1219","28.5063","37.1875","3.0000","0.3164","-0.9404","2.3579","0.4963","40.1562","7156.0557","43.5000","44.0900","54.6389","2500.0527","1.1841","1.1788","8121121.5820","186950000.0000","12.2287","-2.5650","-32.9735","24.2557"
"187.000","37.3459","13","0.9475","0.3420","-0.9162","117.4224","53.0874","8.8217","970.0000","0.5040","11.1962","45.50439244","-75.54454453","43.2625","23.0734","26.5547","38.4094","3.0000","0.4896","-0.9374","2.8872","-0.0817","39.7109","7260.0000","43.9200","43.9000","54.9500","2500.5688","1.1673","1.1668","8171121.5820","187000000.0000","6.9908","-4.8720","-37.8401","16.1225"
"187.050","38.2161","13","0.9665","0.3564","-1.0050","119.8908","53.4133","8.7849","970.0000","0.5040","11.3872","45.50438982","-75.54453859","43.5500","22.9281","25.1219","37.7812","3.0000","0.4937","-1.0100","2.9624","0.5307","40.4219","7374.9443","44.9550","44.0100","55.4722","2501.0967","1.1750","1.1775","8221121.0938","187050000.0000","-12.0173","0.2322","9.4742","-21.6542"
"187.100","38.3489","13","0.9846","0.3333","-1.0235","122.6089","53.6121","8.7740","970.0000","0.5040","11.3844","45.50438684","-75.54453314","42.5094","22.8969","27.1094","37.4562","3.0000","0.3693","-0.9795","2.4663","1.5842","41.7969","7454.3887","45.4000","45.6200","58.1944","2501.6289","1.1826","1.1883","8271122.0703","187100000.0000","-9.6645","5.1110","40.1463","-28.7043"
"187.150","38.4817","13","1.0028","0.3103","-1.0419","125.3270","53.8110","8.7631","970.0000","0.5040","11.3816","45.50438386","-75.54452768","43.3000","22.9813","28.6500","35.6500","3.0000","0.3120","-0.8654","1.9805","1.9683","43.0938","7559.6665","45.9150","46.4700","60.5833","2502.1641","1.1871","1.1872","8321122.0703","187150000.0000","13.4684","1.4773","9.7154","-0.0430"
"187.200","39.0687","13","1.0140","0.3086","-1.0126","128.0208","53.7522","8.7579","970.0000","0.5040","11.5678","45.50438044","-75.54452235","43.2656","22.8844","27.5484","36.5969","3.0000","0.2949","-0.9610","1.2268","1.9214","44.5469","7725.2222","46.4700","46.5600","62.1944","2502.7048","1.1838","1.1860","8371122.0703","187200000.0000","18.7459","-8.8162","-27.0068","9.4345"
"187.250","39.6556","13","1.0253","0.3068","-0.9832","130.7146","53.6935","8.7527","970.0000","0.5040","11.7545","45.50437702","-75.54451702","44.5250","22.2094","26.7031","36.8250","3.0000","0.2841","-1.2249","0.3278","2.4609","47.1016","7917.4443","48.2000","48.1550","63.1389","2503.2544","1.2114","1.2074","8421122.0703","187250000.0000","-3.9085","-14.4087","-13.6374","-16.7436"
"187.300","40.0697","13","1.0221","0.3072","-0.9946","133.3079","52.9084","8.7454","970.0000","0.5040","12.0534","45.50437317","-75.54451213","43.4313","21.1547","26.0547","34.8469","3.0000","0.4129","-1.2775","0.2834","3.4868","50.6016","8136.3335","49.4200","49.4000","63.4167","2503.8101","1.2293","1.2288","8471122.0703","187300000.0000","-19.0139","-6.7690","18.4375","-27.8170"
"187.350","40.4837","13","1.0189","0.3076","-1.0059","135.9012","52.1233","8.7380","970.0000","0.5040","12.3614","45.50436932","-75.54450724","43.3375","21.9031","28.4625","34.8125","3.0000","0.3972","-1.0936","0.9237","3.9287","53.6250","8294.5557","51.0850","50.1000","63.5389","2504.3708","1.2538","1.2521","8521122.0703","187350000.0000","-7.0680","6.2025","21.2537","1.5048"
"187.400","40.8254","13","1.0431","0.2897","-0.9418","138.7207","52.7439","8.7452","970.0000","0.5040","12.3191","45.50436515","-75.54450287","42.1844","21.9984","28.5219","34.9250","3.0000","0.3770","-0.9621","1.4636","3.1729","55.4141","8426.7773","51.3400","52.2100","63.5944","2504.9368","1.2542","1.2754","8571122.0703","187400000.0000","9.6991","9.3224","13.3449","25.9026"
"187.450","41.1672","13","1.0674","0.2718","-0.8778","141.5401","53.3645","8.7525","970.0000","0.5040","12.2777","45.50436098","-75.54449849","43.9250","22.0031","29.5531","36.5375","3.0000","0.3712","-0.8937","1.4604","1.8062","56.6562","8730.0000","52.9850","53.2500","63.7000","2505.5085","1.2810","1.2993","8621122.0703","187450000.0000","14.1875","-1.7376","21.8990","7.1606"
"187.500","41.7781","13","1.0805","0.2757","-0.8314","143.8567","53.5041","8.7516","970.0000","0.5040","12.4275","45.50435643","-75.54449446","43.9000","21.9969","31.0203","36.3688","3.0000","0.5147","-0.8489","0.1771","0.5586","58.2438","9060.8330","54.5800","55.5400","63.8222","2506.0874","1.3003","1.3232","8671122.0703","187500000.0000","18.6000","-14.8689","20.7554","-20.2523"
"187.550","42.3891","13","1.0937","0.2796","-0.7851","146.1734","53.6437","8.7507","970.0000","0.5040","12.5764","45.50435188","-75.54449043","45.0750","21.0187","31.3281","34.2687","3.0000","0.6483","-0.9662","-1.5986","-0.0262","60.8063","9469.1670","57.4750","54.4600","64.0444","2506.6738","1.3493","1.3527","8721122.0703","187550000.0000","20.5692","-16.8201","-12.6372","-13.5695"
"187.600","42.8014","13","1.0392","0.2956","-0.7788","148.6361","50.4986","8.7575","970.0000","0.5220","13.4896","45.50434700","-75.54448689","45.5625","20.3766","29.4109","34.9594","3.0000","0.5815","-1.1191","-3.1461","0.5997","65.1188","9890.1670","59.6800","59.3400","64.2667","2507.2671","1.3901","1.3821","8771122.0703","187600000.0000","-2.8262","-6.3117","-30.6788","9.5817"
"187.650","43.2138","13","0.9846","0.3117","-0.7724","151.0989","47.3534","8.7642","970.0000","0.5400","14.5242","45.50434213","-75.54448336","44.8125","20.4156","29.3750","36.0938","3.0000","0.5901","-0.9819","-3.9164","2.1047","70.2375","10340.7227","62.6000","62.3900","64.4889","2507.8662","1.4461","1.4434","8821122.0703","187650000.0000","-45.0139","9.1142","0.0882","10.1183"
"187.700","43.4446","13","0.9159","0.3068","-0.6771","153.9254","43.5875","8.7831","970.0000","0.5400","15.8633","45.50433701","-75.54448051","41.6125","21.5438","29.3578","35.1063","3.0000","0.6851","-0.6929","-3.0752","2.7928","72.7375","10597.9443","63.9000","65.4800","64.6556","2508.4690","1.4683","1.5047","8871122.0703","187700000.0000","-54.9351","16.3410","27.7223","-1.4679"
"187.750","43.6753","13","0.8471","0.3019","-0.5819","156.7520","39.8216","8.8020","970.0000","0.5400","17.4557","45.50433189","-75.54447767","39.8250","21.6719","31.1437","35.6125","3.0000","0.6738","-0.6670","-1.4598","1.5160","69.2375","10661.8330","65.0100","65.4750","64.7667","2509.0759","1.4788","1.4765","8921122.0703","187750000.0000","-13.0180","6.7589","1.5080","12.1732"
